input_r,input_g,input_b,out1_r,out1_g,out1_b,out2_r,out2_g,out2_b,out3_r,out3_g,out3_b
0.43731374,0.25352383,0.8398496,0.61264026,0.4511376,1.0,0.33895403,0.17290111,0.69656765,0.63858163,0.34541878,0.5466867
0.72866917,0.63603574,0.6279273,0.9189592,0.77686316,0.77830416,0.6483562,0.45604166,0.5417463,0.67829823,0.6823525,0.63198155
0.5197295,0.057601042,0.24940223,0.61927146,0.144741,0.3959171,0.4635904,0.0,0.070134826,0.38456586,0.28866526,0.15350163
0.43379045,0.8850647,0.42232713,0.4868415,1.0,0.53271776,0.25315168,0.7723987,0.2939161,0.42805877,0.6594276,0.65369594
0.2995129,0.4736252,0.17309201,0.45597953,0.65827423,0.30028224,0.18378943,0.28183916,0.10223651,0.23630245,0.38656905,0.32335863
0.39099318,0.99293697,0.76381963,0.47581455,1.0,0.93652767,0.3325111,0.8512183,0.6269137,0.5774064,0.69196504,0.8783783
0.94630575,0.17197758,0.4294476,1.0,0.28366315,0.5145452,0.8086771,0.007855504,0.2570047,0.6878767,0.5591417,0.3007126
0.46759963,0.046956636,0.28396788,0.5440056,0.14658186,0.48373336,0.33375847,0.0,0.0929694,0.37578377,0.25727814,0.16546227
0.009883572,0.9987401,0.7927165,0.09920052,1.0,0.89686865,0.0,0.93894935,0.7213129,0.40130004,0.50431186,0.8957283
0.66619647,0.99744856,0.98385274,0.7416358,1.0,1.0,0.48225957,0.9259773,0.8677082,0.8250246,0.8318225,0.99065065
0.36965734,0.66931826,0.0029179722,0.5311991,0.8155824,0.11340026,0.24564643,0.47937363,0.0,0.18628766,0.5194878,0.3361181
0.18767254,0.046263624,0.58268166,0.31389594,0.09753538,0.76921606,0.0006862446,0.0,0.39720917,0.38517708,0.11696808,0.31447262
0.9644721,0.783021,0.6212357,1.0,0.8530431,0.7697748,0.8242414,0.58357537,0.531419,0.7928539,0.8737465,0.70212835
0.9359049,0.05341367,0.85080355,1.0,0.13469906,1.0,0.770439,0.0,0.6732263,0.89335424,0.4946593,0.45210862
0.6990688,0.68383116,0.22845288,0.834545,0.73772925,0.32699546,0.60170925,0.5429615,0.10643633,0.46376082,0.69145,0.45614204
0.5703243,0.35830408,0.2394069,0.7300275,0.46169692,0.31194618,0.5041807,0.22828253,0.1072561,0.4048656,0.4643142,0.29885548
0.3091109,0.71508455,0.67500526,0.41842407,0.7741591,0.7807031,0.17186864,0.567324,0.581341,0.49205807,0.5120977,0.6950449
0.35607675,0.024939971,0.6898481,0.51071763,0.11506636,0.7841487,0.2020041,0.0,0.5673354,0.52296245,0.19050835,0.35739407
0.06947315,0.023279682,0.02904318,0.21928914,0.20854639,0.15483125,0.0,0.0,0.0,0.04925816,0.046376415,0.02616143
0.35845974,0.79378533,0.3291025,0.45368424,0.8778186,0.44478273,0.24622282,0.66058487,0.26558265,0.3437811,0.5761225,0.5614439
0.12251976,0.19123168,0.9905851,0.30737144,0.25556582,1.0,0.056981847,0.06509508,0.80978054,0.5565524,0.15687571,0.59090835
0.25752744,0.17187403,0.69462967,0.42341512,0.29242536,0.810013,0.13518257,0.0,0.6088481,0.47607857,0.21470074,0.43325186
0.9872669,0.9474278,0.24341309,1.0,1.0,0.41617998,0.88324624,0.89063984,0.07723767,0.61534,0.9673473,0.5954204
0.45731106,0.9453257,0.22731426,0.60618675,1.0,0.39059627,0.3408257,0.7964203,0.031741098,0.34231266,0.7013184,0.58632
0.7607626,0.9025541,0.017488556,0.94264996,1.0,0.13807516,0.6065253,0.832101,0.0,0.38912556,0.8316583,0.46002132
0.36329773,0.23678759,0.15212542,0.51497084,0.29566696,0.3257086,0.18384925,0.09815722,0.092068166,0.2577116,0.30004266,0.1944565
0.0017803363,0.5358188,0.08406005,0.15604986,0.6110201,0.21275188,0.0,0.4344435,0.0,0.042920195,0.26879957,0.30993944
0.97591,0.4847415,0.74066365,1.0,0.5729688,0.8894726,0.8254431,0.40166864,0.60289234,0.85828686,0.73032576,0.6127026
0.111814864,0.56564975,0.87327194,0.3111114,0.7234764,1.0,0.0026065886,0.48868784,0.7409944,0.4925434,0.3387323,0.71946084
0.07583173,0.15005791,0.6243907,0.20468038,0.323329,0.6998735,0.0,0.0,0.4490606,0.35011122,0.11294483,0.38722432
0.52137125,0.94059014,0.78773755,0.6204977,1.0,0.9666023,0.33082393,0.7897804,0.66698474,0.65455437,0.7309807,0.8641638
0.24894315,0.6253617,0.8514076,0.34545445,0.8176744,0.980184,0.09959462,0.46947375,0.7373903,0.55017537,0.43715242,0.73838466
0.4134893,0.0068592005,0.7260866,0.5339585,0.123893216,0.8738894,0.31657717,0.0,0.5945895,0.569788,0.21017426,0.3664729
0.6211178,0.663337,0.9346665,0.8008258,0.7184958,1.0,0.4659014,0.48688522,0.75421715,0.7778922,0.6422274,0.79900175
0.77116555,0.30919424,0.45886058,0.88864136,0.4705802,0.63625616,0.64428276,0.19985896,0.35155457,0.61501306,0.54017985,0.3840274
0.07436548,0.044231057,0.6302011,0.27403405,0.2387168,0.68100953,0.0,0.0,0.5193201,0.3522833,0.05929827,0.33721608
0.29497898,0.60591334,0.7723456,0.38321173,0.7106348,0.9684818,0.16463518,0.40998387,0.6483301,0.5336623,0.45044616,0.6891295
0.46207333,0.7623647,0.43292665,0.56823665,0.90682846,0.56423753,0.30088907,0.5765417,0.34077275,0.4475,0.61221904,0.5976457
0.028288499,0.24004906,0.62930256,0.1611971,0.33997315,0.77473056,0.0,0.17772312,0.48543543,0.32879552,0.13416877,0.4346758
0.6981274,0.7923815,0.8728177,0.8605453,0.8628853,0.9706533,0.6231905,0.6316583,0.8063166,0.7854725,0.74525446,0.83259964
0.63432753,0.8137583,0.12018698,0.8258986,0.94347966,0.266075,0.52954215,0.63070774,0.0,0.37725726,0.7240429,0.46697265
0.62338185,0.30966187,0.46930078,0.7323524,0.3644422,0.6198552,0.48253465,0.13026449,0.28062794,0.5463413,0.46652186,0.38948134
0.86300474,0.13874587,0.59227395,0.9453622,0.22309273,0.64907634,0.6858674,0.028884413,0.39429793,0.7276393,0.5008753,0.36550993
0.70716417,0.5264226,0.9931666,0.8198011,0.7044721,1.0,0.5880367,0.3917958,0.8089437,0.85016537,0.6167934,0.7597946
0.35199744,0.39716807,0.66050726,0.49371788,0.48639452,0.8116043,0.19509432,0.26335287,0.60226,0.50625235,0.37458277,0.5288377
0.98383266,0.8205962,0.18420811,1.0,1.0,0.26604238,0.8140555,0.69811416,0.023203405,0.5840204,0.90221447,0.5024022
0.8107619,0.7666404,0.4398252,0.97390664,0.8169023,0.57177144,0.7282562,0.7017544,0.2911084,0.62529355,0.7887012,0.6032328
0.5277674,0.9525298,0.78120315,0.64071417,1.0,0.9405374,0.42843622,0.85216343,0.65627486,0.6544853,0.7401486,0.86686647
0.9968673,0.8737239,0.094584264,1.0,0.9326139,0.1723949,0.89601696,0.7981145,0.0,0.54572576,0.9352956,0.4841541
0.13660932,0.02612956,0.7645626,0.20098557,0.08869818,0.91943157,0.0,0.0,0.67354506,0.45058596,0.08136944,0.3953461
0.7879644,0.85317457,0.90550274,0.8455153,1.0,1.0,0.6196247,0.68667567,0.7848881,0.84673357,0.82056946,0.8793387
0.36379567,0.71766007,0.3214618,0.50177354,0.88719577,0.37543908,0.28773752,0.61294436,0.24471594,0.34262875,0.54072785,0.51956093
0.9154157,0.90477526,0.2768928,1.0,0.9751867,0.33761647,0.7668046,0.781908,0.114531144,0.5961543,0.91009545,0.590834
0.81675494,0.60033464,0.1680359,0.899374,0.7184696,0.3658061,0.7302223,0.45239058,0.0582383,0.49239543,0.7085448,0.38418528
0.3098799,0.6033596,0.005489653,0.4112892,0.685884,0.086869985,0.25560722,0.51219654,0.0,0.15768477,0.45661974,0.3044246
0.3441168,0.1895991,0.22696003,0.4556408,0.38783756,0.3282534,0.1649144,0.0,0.15242572,0.28553843,0.26685795,0.20827956
0.26913014,0.37045354,0.35933658,0.33364248,0.4489504,0.44071573,0.09245097,0.27918747,0.18308549,0.31423336,0.31979185,0.36489505
0.8949472,0.8618831,0.7379782,0.94726086,0.9332077,0.9036142,0.76894546,0.78048426,0.58675057,0.8164627,0.8784151,0.79993063
0.6668756,0.34645015,0.27235982,0.78191596,0.42443505,0.35671204,0.54555887,0.26808348,0.08395154,0.46961772,0.5066629,0.30940497
0.67971236,0.7248773,0.8349227,0.79919213,0.882368,0.9057158,0.52419907,0.6216175,0.7376438,0.7573175,0.7022948,0.77989995
0.07811548,0.19930494,0.93761975,0.20269606,0.34831452,1.0,0.0,0.14752579,0.88659936,0.50786763,0.13871022,0.5684623
0.83673227,0.2228641,0.71344274,0.9803312,0.4061604,0.7920281,0.7353524,0.16069438,0.64460975,0.7750875,0.5297982,0.46815342
0.8448416,0.85857534,0.70327693,0.9215751,0.9793818,0.89319295,0.7363493,0.7806589,0.55725193,0.77405924,0.8517085,0.7809261
0.51469874,0.23076238,0.7152223,0.58557,0.3441814,0.7675257,0.34321862,0.16155066,0.62475,0.6149605,0.37273058,0.47299233
0.7331653,0.52404666,0.30888596,0.8737769,0.60136455,0.45172045,0.6360321,0.32857066,0.14476855,0.52102566,0.628606,0.41646633
0.042940434,0.35155806,0.405434,0.1936072,0.5159998,0.6043484,0.0,0.1846101,0.2768197,0.22418723,0.19724925,0.37849602
0.25985315,0.53847826,0.49734357,0.31400862,0.6670891,0.6859733,0.18575172,0.4391931,0.33431113,0.37859836,0.3991657,0.5179109
0.87650794,0.13890132,0.8759985,1.0,0.2962737,0.9326949,0.75424016,0.03933946,0.7979954,0.8762532,0.5077046,0.5074499
0.5791277,0.3910396,0.37830165,0.68946177,0.5462995,0.53197193,0.5028724,0.2796744,0.26480344,0.47871467,0.48508367,0.38467062
0.40245026,0.36669663,0.093959026,0.46884045,0.52741426,0.15411063,0.24716932,0.18367763,0.012119907,0.24820465,0.38457343,0.23032783
0.89521664,0.68856794,0.43233246,0.98079556,0.86876875,0.5813963,0.7675095,0.6263038,0.25941542,0.66377455,0.7918923,0.5604502
0.58154774,0.08868748,0.3225217,0.7201941,0.22881706,0.42193976,0.39837295,0.0,0.13481708,0.45203468,0.3351176,0.20560458
0.56709117,0.41873345,0.5461913,0.6576919,0.5556193,0.68821263,0.42059457,0.2619582,0.40004387,0.5566412,0.4929123,0.48246235
0.4025792,0.7281614,0.8848004,0.5462518,0.8155448,0.9425455,0.2230985,0.6072084,0.76693326,0.64368975,0.5653703,0.8064809
0.77677923,0.8208186,0.7683029,0.84441316,0.9902314,0.88461274,0.6083442,0.693477,0.70428216,0.77254105,0.7987989,0.79456073
0.9903905,0.4674436,0.18934466,1.0,0.65037024,0.27426648,0.89264655,0.27666602,0.1298078,0.58986753,0.728917,0.32839411
0.30434775,0.8171489,0.99251026,0.44606656,0.9389036,1.0,0.25407842,0.75862646,0.85932666,0.648429,0.56074834,0.9048296
0.6011006,0.8620769,0.5680132,0.6792071,0.9263984,0.67886156,0.48170862,0.68451744,0.40664187,0.5845569,0.7315887,0.71504503
0.90660363,0.30553436,0.21592896,0.9746094,0.42460313,0.37225232,0.8190819,0.25074044,0.022313617,0.5612663,0.60606897,0.26073167
0.049918577,0.02341932,0.4305763,0.21171363,0.12831621,0.6269787,0.0,0.0,0.26023823,0.24024744,0.03666895,0.22699781
0.69315684,0.8713671,0.7252103,0.8332083,0.97974724,0.8505536,0.55699193,0.7366404,0.59130013,0.7091836,0.78226197,0.7982887
0.13134861,0.95500875,0.5023557,0.20261079,1.0,0.58589256,0.0,0.78471535,0.34249872,0.31685215,0.5431787,0.7286822
0.71934766,0.31030008,0.49391133,0.84570366,0.37512726,0.66854674,0.648722,0.26023737,0.3827961,0.6066295,0.51482385,0.4021057
0.87776196,0.43271148,0.06435651,1.0,0.51511705,0.23985733,0.6998766,0.3170296,0.0,0.47105923,0.6552367,0.248534
0.9706275,0.44579303,0.8132373,1.0,0.5182948,0.9234679,0.8528163,0.2539688,0.74513024,0.8919324,0.7082103,0.6295152
0.28634912,0.5678385,0.14679019,0.36062682,0.7516327,0.30743688,0.2337062,0.5150908,0.0,0.21656966,0.4270938,0.35731435
0.39286897,0.8417539,0.47574326,0.59068644,0.9591307,0.6015172,0.29752925,0.6520419,0.39263976,0.43430611,0.6173114,0.65874857
0.16505587,0.58149284,0.053433903,0.24963138,0.65179825,0.12220004,0.0,0.515509,0.0,0.10924488,0.37327436,0.3174634
0.5949834,0.5955587,0.24653114,0.68796176,0.7941947,0.32944536,0.405363,0.5005765,0.19064493,0.42075726,0.59527105,0.42104492
0.26226902,0.29170436,0.63388026,0.45616657,0.34214225,0.69967794,0.19937043,0.1921582,0.4339477,0.44807464,0.2769867,0.4627923
0.58520985,0.2219823,0.6295901,0.7529448,0.3543217,0.72140527,0.42011365,0.10988146,0.53912604,0.6074,0.40359607,0.4257862
0.794242,0.32202744,0.32656232,0.98513895,0.44986176,0.46301463,0.73945576,0.13156173,0.22265336,0.5604022,0.55813473,0.3242949
0.9343118,0.078814395,0.66621125,1.0,0.18798117,0.79497534,0.78489244,0.0,0.5054643,0.8002615,0.5065631,0.37251282
0.0039899093,0.7365971,0.66344804,0.14588693,0.90858954,0.86319566,0.0,0.567792,0.5347809,0.333719,0.37029353,0.7000226
0.12872745,0.9874429,0.42673323,0.24127635,1.0,0.6096327,0.076863244,0.92139405,0.33553743,0.27773035,0.5580852,0.70708805
0.07780077,0.6937153,0.16586927,0.2722433,0.83513355,0.33528966,0.0,0.5440509,0.057820722,0.121835016,0.385758,0.42979226
0.6780314,0.7689922,0.48459136,0.85218114,0.9683712,0.6310004,0.59442437,0.58581454,0.33502594,0.5813114,0.7235118,0.6267918
0.68489605,0.6114993,0.25705227,0.7617697,0.7347202,0.44935477,0.6271869,0.5034426,0.11491626,0.47097415,0.64819765,0.43427578
0.17622183,0.3406714,0.74114186,0.28550372,0.40755746,0.9145579,0.039459564,0.26250678,0.5590307,0.45868185,0.2584466,0.5409066
0.5053934,0.5092049,0.55521685,0.62660706,0.681053,0.6971208,0.41441357,0.34992892,0.48343834,0.53030515,0.5072991,0.5322109
0.44208905,0.25809747,0.2770375,0.62973446,0.3099889,0.43304074,0.35096782,0.08104489,0.1360922,0.35956326,0.35009325,0.2675675
0.6119039,0.836315,0.1844509,0.74097645,0.9394487,0.3367676,0.49614978,0.72574055,0.09622562,0.39817742,0.7241095,0.51038295
0.569824,0.5576135,0.5306713,0.7432057,0.6645087,0.7216793,0.40148586,0.4138171,0.3575098,0.55024767,0.56371874,0.5441424
0.6826171,0.42850566,0.8369255,0.86100155,0.5285981,1.0,0.5622702,0.3598246,0.68208516,0.7597713,0.55556136,0.6327156
0.033470567,0.71452487,0.054436337,0.15184844,0.8381442,0.14932269,0.0,0.6364089,0.0,0.043953452,0.37399772,0.3844806
0.017150776,0.25148308,0.21174115,0.18319255,0.35738075,0.26292482,0.0,0.19504546,0.08256406,0.11444596,0.13431692,0.23161212
0.6943867,0.99430645,0.6831852,0.7653913,1.0,0.74779946,0.5481552,0.940467,0.50717217,0.688786,0.8443466,0.83874583
0.92230034,0.97585523,0.17344488,1.0,1.0,0.28091553,0.8000816,0.8298976,0.06163829,0.5478726,0.9490778,0.57465005
0.34669694,0.50978106,0.91727537,0.4135514,0.58549935,1.0,0.27046198,0.31661132,0.7290074,0.63198614,0.428239,0.7135282
0.53605294,0.23658371,0.15980764,0.64500475,0.39313996,0.28130075,0.37911162,0.05467732,0.0,0.3479303,0.38631833,0.19819567
0.62536794,0.43743518,0.08919308,0.7245053,0.6299891,0.16850185,0.5583011,0.33554974,0.0,0.3572805,0.5314016,0.26331413
0.64096665,0.6525832,0.6011668,0.70814514,0.80738133,0.6736122,0.55833745,0.5568057,0.48202753,0.6210667,0.6467749,0.626875
0.57799107,0.9723609,0.87943274,0.7030283,1.0,1.0,0.49221015,0.8682261,0.7894345,0.7287119,0.775176,0.9258968
0.8115398,0.17717671,0.5046152,0.90262246,0.37653086,0.6886049,0.6764512,0.06826797,0.381239,0.65807754,0.49435827,0.34089595
0.15871845,0.6750272,0.64159274,0.226612,0.8025612,0.7859916,0.0,0.58084923,0.4820314,0.4001556,0.41687283,0.65831
0.6970597,0.7711582,0.82401717,0.82612085,0.95632845,0.9485906,0.55984503,0.7053862,0.7408945,0.7605384,0.734109,0.7975877
0.5354136,0.6592668,0.73569584,0.5993481,0.7788211,0.9143817,0.39066258,0.5631865,0.6373837,0.63555473,0.5973402,0.69748133
0.57181925,0.3267151,0.61652756,0.6431664,0.4785376,0.7817377,0.47138894,0.23475927,0.47665626,0.59417343,0.44926718,0.47162133
0.62515444,0.82540536,0.79751116,0.75381696,1.0,0.9188401,0.4731017,0.62825704,0.72792166,0.7113328,0.7252799,0.81145823
0.6341917,0.82827765,0.84155977,0.7999651,0.99044764,0.89258474,0.5505583,0.6985861,0.7371684,0.7378757,0.73123467,0.83491874
0.6342082,0.6020595,0.8254065,0.74113196,0.6717764,0.9462926,0.52783555,0.44254723,0.6922958,0.7298073,0.61813384,0.71373296
0.0133592505,0.036919452,0.8250389,0.14418417,0.19448665,0.9107497,0.0,0.0,0.72835505,0.41919908,0.025139352,0.4309792
0.34206498,0.39714584,0.5885756,0.46991125,0.4946056,0.7266125,0.19732133,0.27000794,0.4328698,0.4653203,0.3696054,0.4928607
0.3234153,0.6961432,0.31992805,0.48460934,0.77465427,0.4123911,0.16397418,0.64565814,0.1735776,0.32167166,0.5097793,0.50803566
0.5038857,0.8511965,0.54330814,0.57233816,1.0,0.6466705,0.4528831,0.769245,0.47267312,0.52359694,0.67754114,0.69725233
0.621758,0.8560382,0.3601954,0.74444497,1.0,0.4478096,0.4479039,0.67084867,0.2618462,0.4909767,0.7388981,0.6081168
0.53841096,0.22102737,0.20563933,0.6391525,0.3547599,0.34654146,0.39666155,0.1497622,0.13980632,0.37202516,0.37971917,0.21333335
0.47081664,0.9301226,0.52056855,0.54754376,1.0,0.59928817,0.3059525,0.80285233,0.45021987,0.49569258,0.7004696,0.72534555
0.24497277,0.38691956,0.6415842,0.3817398,0.5155278,0.7842575,0.04653246,0.26355466,0.52294976,0.4432785,0.31594616,0.5142519
0.398279,0.46831974,0.37093845,0.52723044,0.6201964,0.5340266,0.2720888,0.32089427,0.25699982,0.38460875,0.43329936,0.4196291
0.26860464,0.46525857,0.9468046,0.34419203,0.56797403,1.0,0.1580785,0.41184485,0.7543426,0.6077046,0.36693162,0.70603156
0.54126376,0.5508496,0.13624975,0.60455894,0.6698505,0.2842533,0.41211686,0.36224052,0.0020496347,0.33875674,0.5460567,0.34354967
0.22413777,0.47323203,0.6514894,0.4016676,0.63947475,0.8366005,0.15812615,0.29807627,0.504759,0.43781358,0.34868488,0.5623607
0.95988387,0.47693735,0.035935115,1.0,0.6244274,0.12701826,0.81500745,0.32357916,0.0,0.4979095,0.7184106,0.25643623
0.2865508,0.44693702,0.1657817,0.35657972,0.57621825,0.28478685,0.1868936,0.3766868,0.096300796,0.22616625,0.3667439,0.30635938
0.14138754,0.9670461,0.095333174,0.32557654,1.0,0.1510778,0.053508297,0.79039925,0.0,0.118360355,0.5542168,0.5311896
0.39528763,0.57389563,0.92652994,0.5622375,0.7271839,1.0,0.21906196,0.51385933,0.81079054,0.66090876,0.48459163,0.7502128
0.84276325,0.26725838,0.907235,0.95558524,0.3531831,1.0,0.734336,0.07626926,0.81204367,0.87499917,0.55501086,0.5872467
0.7982454,0.31493512,0.19638903,0.8832319,0.38656104,0.27470154,0.61042404,0.25587472,0.10927808,0.4973172,0.55659026,0.25566208
0.85222685,0.33276722,0.02007266,0.94535077,0.42002252,0.10144811,0.6633287,0.1928365,0.0,0.43614978,0.59249705,0.17641993
0.93323696,0.9319934,0.094835676,1.0,1.0,0.14917465,0.8152135,0.7782429,0.0,0.5140363,0.9326152,0.51341456
0.6227782,0.06841379,0.06839436,0.7484005,0.21234015,0.21561731,0.45613143,0.0,0.0,0.34558627,0.345596,0.06840408
0.26338056,0.24166381,0.67206407,0.3151034,0.3607146,0.76700884,0.13860804,0.060175486,0.6203155,0.4677223,0.25252217,0.4568639
0.02497363,0.37086222,0.97933996,0.12694575,0.47685197,1.0,0.0,0.25610444,0.8931351,0.5021568,0.19791792,0.6751011
0.038671657,0.3108237,0.9439001,0.14422566,0.49109814,1.0,0.0,0.12374283,0.77095914,0.49128586,0.17474769,0.6273619
0.824297,0.31900176,0.05081378,1.0,0.480726,0.16333157,0.6377575,0.12065723,0.0,0.43755537,0.5716494,0.18490778
0.8270507,0.28794855,0.64653903,0.9700561,0.3914514,0.7532032,0.63743263,0.21476048,0.5907882,0.7367949,0.5574996,0.4672438
0.5830808,0.7115105,0.97593224,0.7580679,0.8214632,1.0,0.4660497,0.6547738,0.8087512,0.77950656,0.64729565,0.8437214
0.47297966,0.5445619,0.20521209,0.6309667,0.65809166,0.3565716,0.37346712,0.370203,0.14593627,0.33909586,0.5087708,0.37488702
0.8236719,0.9927371,0.6580142,0.94480723,1.0,0.7808879,0.6432062,0.9295362,0.5342997,0.740843,0.9082045,0.8253756
0.43583986,0.30049762,0.11320688,0.55818576,0.3978138,0.29798335,0.36906055,0.24734384,0.0,0.27452338,0.36816874,0.20685224
0.030108538,0.12888494,0.41905475,0.21388261,0.27184555,0.5506002,0.0,0.04179329,0.27983838,0.22458164,0.07949674,0.27396986
0.28350368,0.31713775,0.04134343,0.3645972,0.4151421,0.14419326,0.13442183,0.14527781,0.0,0.16242355,0.3003207,0.1792406
0.052230146,0.093552895,0.108399816,0.16501622,0.24531676,0.20217447,0.0,0.0,0.0,0.08031498,0.07289152,0.100976355
0.6235392,0.6523543,0.57031083,0.7876684,0.76219106,0.76336133,0.46468705,0.4778605,0.44597554,0.596925,0.6379467,0.61133254
0.6219564,0.3545753,0.6134358,0.78672194,0.54685926,0.77689594,0.46416944,0.2675493,0.46825948,0.6176961,0.48826587,0.48400554
0.9492508,0.41674381,0.61103594,1.0,0.5331256,0.79654175,0.76980525,0.23403937,0.5209808,0.7801434,0.68299735,0.5138899
0.022298053,0.9789803,0.6892864,0.07802944,1.0,0.78755164,0.0,0.82218874,0.5692015,0.35579222,0.5006392,0.8341333
0.788276,0.6847006,0.6738967,0.8981477,0.76381534,0.79361385,0.62001723,0.62511915,0.53088313,0.7310863,0.73648834,0.67929864
0.17367326,0.6777323,0.8612834,0.27773026,0.79987705,0.9978013,0.11527865,0.6209371,0.77602917,0.51747835,0.42570278,0.7695078
0.9084017,0.8206541,0.045496766,1.0,0.9561038,0.12681545,0.7951269,0.6548105,0.0,0.47694924,0.86452794,0.43307543
0.45714045,0.40293664,0.67965895,0.6022908,0.46433166,0.77142096,0.31172416,0.26676276,0.57094663,0.5683997,0.43003854,0.5412978
0.24201214,0.69350606,0.33249137,0.3371401,0.83498544,0.4728571,0.096948296,0.5669961,0.1867134,0.28725177,0.4677591,0.5129987
0.10742304,0.5583241,0.106669515,0.28114885,0.7086664,0.25046965,0.014003482,0.3918326,0.0,0.10704628,0.33287355,0.3324968
0.41923454,0.28758848,0.75464934,0.48636493,0.43918806,0.92623967,0.34664264,0.20717399,0.68992615,0.58694196,0.35341153,0.52111894
0.9466643,0.2296827,0.036077883,1.0,0.42347226,0.19576845,0.8198312,0.0607816,0.0,0.49137107,0.5881735,0.13288029
0.7579842,0.7693959,0.68485916,0.85394853,0.95387536,0.746697,0.67135096,0.6750487,0.5968604,0.7214217,0.76369005,0.72712755
0.8259622,0.9572477,0.42893365,0.94918776,1.0,0.6114463,0.71847683,0.8240554,0.27888894,0.6274479,0.8916049,0.6930906
0.68037003,0.4596813,0.5516058,0.7567368,0.5693869,0.7402687,0.627898,0.27746037,0.42693472,0.6159879,0.5700257,0.50564355
0.54684365,0.2589942,0.81806403,0.6063692,0.3411646,0.9734764,0.3642534,0.13562706,0.70023245,0.6824539,0.40291893,0.5385291
0.19195849,0.8059062,0.49694794,0.36996716,0.90616435,0.6840743,0.084765166,0.6844805,0.30130455,0.34445322,0.49893233,0.65142703
0.26284844,0.4796947,0.2507991,0.39790016,0.57529753,0.44016847,0.09391296,0.37654498,0.093883835,0.25682375,0.37127158,0.3652469
0.686851,0.93347037,0.16212898,0.87049043,1.0,0.24174185,0.57730806,0.85262316,0.0,0.42449,0.8101607,0.5477997
0.6146667,0.008355375,0.18902357,0.72102034,0.10251957,0.35881796,0.45769697,0.0,0.06353519,0.40184513,0.31151104,0.098689474
0.6717459,0.5618867,0.49759132,0.85620105,0.64522195,0.59081936,0.49442765,0.44737577,0.31705034,0.5846686,0.6168163,0.529739
0.98722965,0.59582967,0.48598856,1.0,0.67273676,0.58576286,0.87102276,0.4265349,0.32985985,0.7366091,0.79152966,0.5409091
0.29586715,0.8425511,0.512275,0.38846663,0.9755184,0.64811546,0.12859719,0.7230122,0.31611797,0.40407106,0.5692091,0.67741305
0.6570748,0.9459308,0.32620063,0.781313,1.0,0.498574,0.55831593,0.84065115,0.26594982,0.49163774,0.8015028,0.6360657
0.19464798,0.24968933,0.5143644,0.33268532,0.32299834,0.68735886,0.10234777,0.10775966,0.4084377,0.3545062,0.22216865,0.38202688
0.34872124,0.018577548,0.86178625,0.5382025,0.17158955,0.9941831,0.23137683,0.0,0.72539514,0.60525376,0.18364939,0.44018188
0.1846212,0.7886701,0.110026985,0.24096777,0.84987575,0.21068875,0.08177521,0.6916756,0.0,0.1473241,0.48664567,0.44934857
0.46252176,0.9112548,0.21144691,0.65535253,1.0,0.2926125,0.40677714,0.7538304,0.06081436,0.33698434,0.6868883,0.5613509
0.31019172,0.2738528,0.8623754,0.446305,0.46025163,0.9387632,0.21015202,0.19108355,0.73253715,0.58628356,0.29202226,0.5681141
0.78669775,0.8675997,0.87350243,0.8436222,1.0,0.99482256,0.6098857,0.7207544,0.7236462,0.83010006,0.82714874,0.8705511
0.45213792,0.15265067,0.6298451,0.5489227,0.22857676,0.6981748,0.3291157,0.09937324,0.5187838,0.5409915,0.3023943,0.39124787
0.9385432,0.8818633,0.24660261,1.0,1.0,0.44267344,0.74733007,0.7431137,0.09884242,0.5925729,0.9102032,0.56423295
0.69803876,0.017106378,0.30653527,0.84633386,0.11039019,0.46308014,0.581,0.0,0.2099409,0.50228703,0.35757256,0.16182083
0.6597676,0.63031274,0.8496427,0.7911791,0.7238386,0.9861813,0.5429209,0.49905533,0.6530326,0.7547052,0.6450402,0.7399777
0.46256033,0.16492103,0.4758735,0.6028722,0.27211115,0.6178381,0.32480797,0.020614766,0.3075799,0.4692169,0.31374067,0.32039726
0.036079135,0.14511567,0.74327636,0.18646137,0.24621327,0.8139059,0.0,0.0,0.5586177,0.38967773,0.0905974,0.44419602
0.68079555,0.2577749,0.7118492,0.84438324,0.4346881,0.78384393,0.61211365,0.11229449,0.51894027,0.6963224,0.46928522,0.48481205
0.50514704,0.56702346,0.81693625,0.5895705,0.6670071,1.0,0.37423733,0.46937656,0.72368145,0.6610417,0.53608525,0.6919799
0.82998896,0.26774636,0.21174102,1.0,0.38518694,0.3408896,0.6353405,0.076279126,0.025670962,0.52086496,0.54886764,0.23974368
0.07591666,0.7180706,0.582849,0.19914387,0.80124223,0.69464314,0.011001289,0.63508236,0.4353992,0.32938284,0.39699367,0.6504598
0.32808647,0.35274446,0.76585126,0.48727515,0.47799513,0.8451419,0.22992678,0.19340435,0.5693923,0.5469689,0.34041548,0.55929786
0.60551405,0.8297417,0.008398557,0.7175877,1.0,0.149112,0.40683386,0.69303477,0.0,0.3069563,0.7176279,0.41907015
0.6470006,0.7820579,0.38231438,0.729323,0.85015994,0.57851124,0.5403801,0.66796494,0.19658732,0.5146575,0.7145293,0.58218616
0.93439084,0.5070331,0.16366538,1.0,0.6604031,0.31200266,0.8039234,0.37327835,0.0,0.5490281,0.720712,0.33534923
